KUSAMA
Date,Open,High,Low,Close,Adj Close,Volume
2020-05-03,5.138698,6.232616,4.922477,5.699037,5.699037,2520390
2020-05-04,5.699566,6.114663,5.418970,5.879276,5.879276,2966253
2020-05-05,5.871998,6.148128,5.519567,5.898750,5.898750,2849361
2020-05-06,5.882012,6.174200,5.537028,5.725206,5.725206,2476191
2020-05-07,5.725206,6.091191,5.541537,5.959300,5.959300,2720434
2020-05-08,5.959300,6.204491,5.753774,5.869348,5.869348,2991713
2020-05-09,5.877177,6.770317,5.687509,6.105861,6.105861,3345753
2020-05-10,6.101962,7.189467,5.816669,6.788188,6.788188,3643009
2020-05-11,6.784112,7.545644,5.938254,5.938254,5.938254,2980419
2020-05-12,5.940129,6.989502,5.866003,6.439004,6.439004,3145477
2020-05-13,6.450197,8.509862,6.242716,7.398817,7.398817,3957311
2020-05-14,7.398817,9.213986,6.822308,7.873784,7.873784,4727112
2020-05-15,7.873166,8.089991,6.767257,6.929497,6.929497,3140760
2020-05-16,6.905979,7.378110,6.832652,7.158096,7.158096,2514445
2020-05-17,7.160823,7.394869,6.778792,6.878435,6.878435,2289560
2020-05-18,6.905121,7.306597,5.900402,5.934020,5.934020,2321645
2020-05-19,5.932859,6.790179,5.147138,6.404916,6.404916,3352348
2020-05-20,6.256448,6.439543,5.152559,5.732367,5.732367,2148295
2020-05-21,5.712282,6.135876,5.420058,5.865527,5.865527,2244156
2020-05-22,5.857341,6.233935,5.587185,5.906267,5.906267,1960370
2020-05-23,5.914053,6.770374,5.656744,6.727673,6.727673,2362121
2020-05-24,6.733498,7.050337,5.969407,6.599900,6.599900,2513454
2020-05-25,6.597470,6.991612,6.181840,6.290160,6.290160,2221010
2020-05-26,6.261901,6.435806,5.995820,6.165306,6.165306,2304622
2020-05-27,6.165306,6.369713,5.942615,6.004291,6.004291,2198556
2020-05-28,6.013173,6.224868,5.814717,6.156153,6.156153,2124611
2020-05-29,6.171724,6.488381,6.041826,6.294230,6.294230,2326887
2020-05-30,6.293946,7.026385,6.178756,6.974739,6.974739,3067453
2020-05-31,6.975062,7.038977,6.641494,6.939219,6.939219,3055512
2020-06-01,6.921423,7.166252,6.739832,6.878287,6.878287,3793433
2020-06-02,6.877514,7.139803,6.610874,6.698242,6.698242,3398305
2020-06-03,6.698242,6.871993,6.444037,6.548698,6.548698,2562749
2020-06-04,6.555276,6.810574,6.463594,6.677425,6.677425,2789145
2020-06-05,6.677425,6.700834,5.835184,5.993050,5.993050,3000505
2020-06-06,6.006034,6.258072,5.727632,6.094238,6.094238,2586190
2020-06-07,6.094238,6.094238,5.216266,5.535090,5.535090,2789263
2020-06-08,5.535209,5.859722,5.471595,5.795561,5.795561,2399043
2020-06-09,5.802561,6.018817,5.507237,5.959259,5.959259,2847387
2020-06-10,5.963298,5.995235,5.705737,5.875065,5.875065,2556232
2020-06-11,5.874737,5.969327,5.410198,5.488457,5.488457,2426497
2020-06-12,5.482458,5.756845,5.369515,5.408989,5.408989,1856624
2020-06-13,5.412774,5.664654,5.245255,5.479237,5.479237,1895317
2020-06-14,5.486866,5.657425,5.219615,5.402582,5.402582,1859947
2020-06-15,5.402582,5.518790,5.191790,5.293030,5.293030,2465942
2020-06-16,5.294230,5.655410,5.273563,5.550383,5.550383,2137123
2020-06-17,5.550693,5.613438,5.333714,5.433317,5.433317,2004208
2020-06-18,5.436233,5.607594,5.234720,5.505275,5.505275,2181860
2020-06-19,5.494655,5.536983,5.176688,5.421648,5.421648,2023700
2020-06-20,5.395085,5.626422,5.146332,5.484607,5.484607,1859208
2020-06-21,5.458833,5.638743,5.159127,5.621586,5.621586,2033975
2020-06-22,5.633697,5.854468,5.486599,5.811993,5.811993,2297546
2020-06-23,5.809134,5.906826,5.739763,5.868271,5.868271,2083141
2020-06-24,5.874145,5.933582,5.417242,5.565112,5.565112,2031785
2020-06-25,5.579614,5.685430,5.379279,5.551751,5.551751,1881826
2020-06-26,5.529653,5.773844,5.296072,5.415717,5.415717,1877727
2020-06-27,5.413178,5.702413,5.295590,5.508497,5.508497,1916006
2020-06-28,5.508497,6.004024,5.434402,5.970325,5.970325,2288899
2020-06-29,5.965330,6.263037,5.795899,6.221138,6.221138,2623673
2020-06-30,6.212540,6.710667,5.956540,6.596629,6.596629,2766033
2020-07-01,6.642420,7.622560,6.583968,7.439878,7.439878,3739160
2020-07-02,7.468826,7.630264,6.879986,7.508670,7.508670,3059132
2020-07-03,7.512798,7.947854,7.296540,7.836665,7.836665,2736614
2020-07-04,7.816432,10.488977,6.976441,8.329698,8.329698,3198391
2020-07-05,8.332659,9.281236,8.291804,9.180270,9.180270,3375944
2020-07-06,9.180270,9.353871,8.559373,8.834908,8.834908,3500750
2020-07-07,8.830334,8.926295,8.093307,8.677848,8.677848,3470983
2020-07-08,8.677848,8.931394,7.650080,8.522048,8.522048,3670827
2020-07-09,8.531735,8.850593,6.851798,7.336305,7.336305,3109971
2020-07-10,7.332167,7.891815,6.505703,7.109495,7.109495,2577470
2020-07-11,7.119337,7.689548,6.770670,7.162977,7.162977,2908793
2020-07-12,7.163000,7.362175,6.978493,7.326877,7.326877,2796260
2020-07-13,7.326877,8.205527,7.169263,8.041966,8.041966,3486740
2020-07-14,8.041966,8.074039,7.611480,7.776107,7.776107,2764560
2020-07-15,7.773290,7.896451,7.442658,7.453901,7.453901,2583675
2020-07-16,7.440705,7.534229,6.972251,7.353469,7.353469,2648120
2020-07-17,7.354321,8.290960,7.218853,8.173755,8.173755,2569094
2020-07-18,8.172033,8.403699,7.696655,8.334012,8.334012,3549631
2020-07-19,8.345019,9.582277,8.089572,9.448479,9.448479,4827311
2020-07-20,9.453957,9.785750,9.255676,9.368816,9.368816,2943931
2020-07-21,9.368561,9.368561,8.472324,8.561134,8.561134,2853901
2020-07-22,8.552247,9.980398,8.324905,9.614631,9.614631,3135276
2020-07-23,9.614631,13.530435,9.460267,13.336940,13.336940,8235497
2020-07-24,13.336940,16.143000,11.047801,12.492882,12.492882,11969289
2020-07-25,12.596619,13.319424,11.834429,12.426057,12.426057,5965646
2020-07-26,12.424701,12.653932,11.689602,12.036166,12.036166,4407498
2020-07-27,12.036200,13.378463,10.652182,12.214104,12.214104,6636288
2020-07-28,12.233733,12.564712,11.826151,11.910202,11.910202,6917203
2020-07-29,11.927470,12.126734,11.610734,11.700334,11.700334,5943113
2020-07-30,11.700334,11.700596,10.162028,10.374912,10.374912,5283351
2020-07-31,10.374912,10.445158,9.805990,10.140317,10.140317,5032361
2020-08-01,10.133778,10.529726,9.759939,10.465277,10.465277,6015651
2020-08-02,10.463079,10.519723,9.608971,10.194302,10.194302,6413749
2020-08-03,10.197214,11.298205,10.059530,10.853436,10.853436,6295206
2020-08-04,10.856699,10.856699,9.829582,10.107400,10.107400,6497994
2020-08-05,10.100245,10.600472,10.100245,10.573243,10.573243,6860147
2020-08-06,10.573243,12.870623,10.573243,12.204640,12.204640,11978776
2020-08-07,12.199096,12.390102,11.034616,11.730623,11.730623,8168948
2020-08-08,11.731501,12.472752,11.683240,12.261115,12.261115,8315078
2020-08-09,12.259778,13.874004,12.043036,13.755793,13.755793,10174458
2020-08-10,13.755793,15.943455,13.053953,14.723226,14.723226,14547882
2020-08-11,14.727111,15.394884,12.312972,13.891725,13.891725,12414296
2020-08-12,13.882209,14.347644,12.553615,14.211058,14.211058,9107297
2020-08-13,14.211323,14.309973,12.859680,13.226286,13.226286,10280473
2020-08-14,13.229633,13.634128,12.848992,13.291031,13.291031,6778635
2020-08-15,13.291998,13.444700,12.947572,13.360064,13.360064,7346591
2020-08-16,13.378477,13.453319,12.629142,12.954411,12.954411,7466245
2020-08-17,12.954411,13.269432,12.297234,12.742277,12.742277,9223927
2020-08-18,12.737880,13.446824,12.628826,12.984799,12.984799,11189638
2020-08-19,12.988496,13.021079,11.707765,12.221921,12.221921,8324165
2020-08-20,12.221921,14.720971,11.918807,14.713737,14.713737,10219917
2020-08-21,14.707350,15.748715,13.295981,14.951648,14.951648,14174411
2020-08-22,14.950848,19.069290,14.409958,18.392479,18.392479,21241566
2020-08-23,18.396067,18.574581,16.690157,17.653250,17.653250,11197391
2020-08-24,17.666306,23.100573,17.296612,22.919081,22.919081,24548411
2020-08-25,22.881189,38.518986,22.345325,36.459408,36.459408,112092737
2020-08-26,36.335480,36.618038,29.878073,31.836325,31.836325,45214286
2020-08-27,31.807240,32.629841,26.265692,26.943636,26.943636,34798251
2020-08-28,26.898979,33.851692,26.818928,32.227039,32.227039,34974366
2020-08-29,32.221832,38.854404,31.467049,34.280273,34.280273,45378534
2020-08-30,34.150776,35.710396,32.193600,34.130459,34.130459,38640481
2020-08-31,34.120811,47.214779,33.113129,46.220409,46.220409,72322526
2020-09-01,46.210377,47.968754,38.149120,41.382156,41.382156,82180218
2020-09-02,41.275772,58.711330,41.030075,57.690388,57.690388,235526553
2020-09-03,57.424492,60.036396,42.344765,44.930496,44.930496,139741864
2020-09-04,44.895351,45.948521,35.207802,42.449684,42.449684,126155803
2020-09-05,42.356651,44.132217,29.543856,32.550690,32.550690,138464573
2020-09-06,32.550690,38.905151,30.327738,38.137589,38.137589,120259913
2020-09-07,38.100044,38.348499,31.029402,35.547062,35.547062,98470507
2020-09-08,35.534187,35.634029,30.800165,31.357531,31.357531,69411544
2020-09-09,31.407400,36.486858,30.259157,34.158585,34.158585,66598483
2020-09-10,34.158585,36.633198,32.113384,33.031918,33.031918,49203799
2020-09-11,33.031918,33.085705,30.879929,31.695410,31.695410,46302443
2020-09-12,31.887157,36.538113,31.212900,35.193008,35.193008,54679951
2020-09-13,35.207237,42.122673,34.649319,39.316448,39.316448,80444655
2020-09-14,39.198299,42.612232,38.471355,40.119896,40.119896,74357424
2020-09-15,40.119896,42.910088,37.900349,39.430061,39.430061,68701227
2020-09-16,39.495426,42.693710,37.805042,42.563095,42.563095,66229038
2020-09-17,42.563095,49.737949,42.334576,47.083412,47.083412,94481088
2020-09-18,47.083412,48.820007,42.060280,44.629082,44.629082,64286776
2020-09-19,44.630810,47.619099,43.899464,44.025997,44.025997,57395366
2020-09-20,44.000092,44.788433,37.164253,39.729805,39.729805,60162815
2020-09-21,39.729805,39.790684,31.474819,32.174221,32.174221,56236276
2020-09-22,32.310574,33.859550,31.030214,33.384148,33.384148,42076434
2020-09-23,33.275707,36.100853,31.048504,32.775295,32.775295,54372249
2020-09-24,32.746151,37.162426,32.192234,36.502087,36.502087,46244325
2020-09-25,36.612846,37.516197,35.623764,36.881096,36.881096,35171646
2020-09-26,36.942513,37.051510,35.188705,35.862263,35.862263,27330404
2020-09-27,35.961060,36.196228,33.089165,34.384167,34.384167,32099854
2020-09-28,34.362335,36.457287,32.652798,33.848068,33.848068,38720183
